satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Department_RandD,Department_accounting,Department_hr,Department_management,Department_marketing,Department_product_mng,Department_sales,Department_support,Department_technical,salary_low,salary_medium,satisfaction_level_sq,avg_hours_x_salary_low,avg_hours_x_salary_medium,time_spend_x_salary_low,time_spend_x_salary_medium,num_project_x_salary_low,num_project_x_salary_medium
0.92,0.98,3,257,3,0,0,1,False,False,False,False,False,False,True,False,False,False,True,0.8464,0,257,0,3,0,3
0.79,0.61,4,227,2,0,0,1,False,False,False,False,False,False,True,False,False,False,False,0.6241000000000001,0,0,0,0,0,0
0.87,0.94,4,189,3,0,0,1,False,False,False,False,False,False,True,False,False,False,True,0.7569,0,189,0,3,0,4
0.89,0.88,5,241,2,1,0,0,False,False,False,False,False,False,True,False,False,False,True,0.7921,0,241,0,2,0,5
0.75,0.77,5,199,4,0,0,0,False,False,False,False,False,False,True,False,False,False,True,0.5625,0,199,0,4,0,5
0.78,0.6,4,206,3,0,0,0,False,False,False,False,False,False,True,False,False,False,True,0.6084,0,206,0,3,0,4
0.13,0.62,5,268,3,0,0,0,False,False,False,False,False,False,True,False,False,False,True,0.016900000000000002,0,268,0,3,0,5
0.94,0.86,3,221,3,1,0,0,False,False,False,False,False,False,True,False,False,False,True,0.8835999999999999,0,221,0,3,0,3
0.94,0.88,4,262,2,0,0,0,False,False,False,False,False,False,True,False,False,False,True,0.8835999999999999,0,262,0,2,0,4
0.67,0.6,5,253,6,0,0,0,False,False,False,False,False,False,True,False,False,False,True,0.4489000000000001,0,253,0,6,0,5
0.6,0.73,5,241,3,0,0,0,False,False,False,False,False,False,True,False,False,False,False,0.36,0,0,0,0,0,0
0.62,0.94,4,252,4,0,0,0,False,True,False,False,False,False,False,False,False,True,False,0.3844,252,0,4,0,4,0
0.38,0.52,2,171,3,0,0,0,False,True,False,False,False,False,False,False,False,False,True,0.1444,0,171,0,3,0,2
0.8,0.77,4,194,3,0,0,0,False,True,False,False,False,False,False,False,False,False,True,0.6400000000000001,0,194,0,3,0,4
0.61,0.42,3,104,2,0,0,0,False,False,True,False,False,False,False,False,False,False,True,0.3721,0,104,0,2,0,3
0.61,0.56,4,176,3,0,0,0,False,False,True,False,False,False,False,False,False,False,True,0.3721,0,176,0,3,0,4
0.66,0.8,4,192,3,0,0,0,False,False,True,False,False,False,False,False,False,False,True,0.43560000000000004,0,192,0,3,0,4
0.56,0.74,3,154,2,0,0,0,False,False,True,False,False,False,False,False,False,False,True,0.31360000000000005,0,154,0,2,0,3
1.0,0.55,4,186,4,1,0,0,False,False,False,False,False,False,False,False,True,False,True,1.0,0,186,0,4,0,4
0.73,0.86,3,200,4,0,0,0,False,False,False,False,False,False,False,False,True,False,True,0.5328999999999999,0,200,0,4,0,3
0.6,0.66,4,132,4,0,0,0,False,False,False,False,False,False,False,False,True,False,True,0.36,0,132,0,4,0,4
0.78,0.59,5,236,3,0,0,0,False,False,False,False,False,False,False,False,True,False,False,0.6084,0,0,0,0,0,0
0.48,0.53,3,211,4,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.2304,211,0,4,0,3,0
0.9,0.77,4,273,2,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.81,273,0,2,0,4,0
0.16,0.76,4,223,4,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.0256,223,0,4,0,4,0
0.5,0.75,3,204,2,0,0,0,False,False,False,False,False,False,False,False,True,False,False,0.25,0,0,0,0,0,0
0.66,0.65,3,196,3,1,0,0,False,False,False,False,False,False,False,False,True,True,False,0.43560000000000004,196,0,3,0,3,0
0.44,0.37,2,219,2,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.1936,219,0,2,0,2,0
0.95,0.67,4,261,3,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.9025,261,0,3,0,4,0
0.9,0.65,3,254,2,0,0,0,False,False,False,False,False,False,False,True,False,False,False,0.81,0,0,0,0,0,0
0.27,0.48,4,185,2,0,0,0,False,False,False,False,False,False,False,True,False,True,False,0.0729,185,0,2,0,4,0
0.51,0.74,6,98,3,0,0,0,False,False,False,False,False,False,False,True,False,True,False,0.2601,98,0,3,0,6,0
0.68,0.76,3,260,4,0,0,0,False,False,False,False,False,False,False,True,False,True,False,0.4624000000000001,260,0,4,0,3,0
0.97,0.93,5,137,2,1,0,0,False,False,False,False,False,False,False,True,False,True,False,0.9409,137,0,2,0,5,0
0.91,0.75,4,159,3,1,0,0,False,False,False,False,False,False,False,True,False,True,False,0.8281000000000001,159,0,3,0,4,0
0.76,0.88,5,265,4,0,0,0,False,False,False,False,False,False,False,True,False,True,False,0.5776,265,0,4,0,5,0
0.88,0.61,4,177,4,1,0,0,False,False,False,False,False,False,False,True,False,True,False,0.7744,177,0,4,0,4,0
0.83,0.73,4,247,2,0,0,0,False,False,False,False,False,False,False,True,False,False,True,0.6889,0,247,0,2,0,4
0.78,0.54,3,161,3,0,0,0,False,False,False,False,False,False,False,True,False,False,True,0.6084,0,161,0,3,0,3
0.52,0.38,2,103,3,0,0,0,False,False,False,False,False,False,False,True,False,False,True,0.27040000000000003,0,103,0,3,0,2
0.63,0.49,4,151,3,0,0,0,False,False,False,False,False,False,False,False,True,False,True,0.39690000000000003,0,151,0,3,0,4
0.9,0.74,3,193,3,0,0,0,False,False,False,False,False,False,False,False,True,False,True,0.81,0,193,0,3,0,3
0.48,0.58,3,194,3,0,0,0,False,False,False,False,False,False,False,False,True,False,True,0.2304,0,194,0,3,0,3
0.7,0.6,5,208,3,0,0,0,False,False,False,True,False,False,False,False,False,False,True,0.48999999999999994,0,208,0,3,0,5
0.68,0.66,4,229,3,0,0,0,False,False,False,False,False,False,False,False,False,False,True,0.4624000000000001,0,229,0,3,0,4
0.7,0.87,3,166,2,0,0,0,False,False,False,False,False,False,False,False,False,False,True,0.48999999999999994,0,166,0,2,0,3
0.77,0.5,3,141,3,0,0,0,False,False,False,False,False,False,False,False,False,False,True,0.5929,0,141,0,3,0,3
0.73,0.93,3,249,2,0,0,0,False,False,False,False,False,False,False,False,False,False,True,0.5328999999999999,0,249,0,2,0,3
0.87,0.48,4,264,3,0,0,0,False,False,False,False,False,False,False,False,False,False,True,0.7569,0,264,0,3,0,4
0.65,0.98,3,252,2,0,0,0,False,False,False,False,False,True,False,False,False,False,False,0.42250000000000004,0,0,0,0,0,0
0.62,0.7,2,134,3,0,0,0,False,False,False,False,False,True,False,False,False,True,False,0.3844,134,0,3,0,2,0
0.53,0.51,3,274,2,1,0,0,False,False,False,False,False,True,False,False,False,False,True,0.28090000000000004,0,274,0,2,0,3
0.59,0.39,5,200,4,0,0,0,False,False,False,False,False,True,False,False,False,False,True,0.34809999999999997,0,200,0,4,0,5
0.87,0.72,2,154,3,0,0,0,False,False,False,False,False,False,False,False,False,False,True,0.7569,0,154,0,3,0,2
0.47,0.53,3,111,4,0,0,0,True,False,False,False,False,False,False,False,False,False,True,0.22089999999999999,0,111,0,4,0,3
0.96,0.81,3,247,3,0,0,0,True,False,False,False,False,False,False,False,False,True,False,0.9216,247,0,3,0,3,0
0.79,0.74,3,169,3,0,0,0,True,False,False,False,False,False,False,False,False,True,False,0.6241000000000001,169,0,3,0,3,0
0.84,0.6,3,250,3,1,0,0,True,False,False,False,False,False,False,False,False,True,False,0.7055999999999999,250,0,3,0,3,0
0.68,0.49,3,178,3,1,0,0,True,False,False,False,False,False,False,False,False,True,False,0.4624000000000001,178,0,3,0,3,0
0.86,0.66,4,251,3,0,0,0,True,False,False,False,False,False,False,False,False,True,False,0.7395999999999999,251,0,3,0,4,0
0.73,0.98,5,272,2,0,0,0,False,False,False,False,True,False,False,False,False,True,False,0.5328999999999999,272,0,2,0,5,0
0.9,0.67,2,229,4,0,0,0,False,False,False,False,False,False,True,False,False,True,False,0.81,229,0,4,0,2,0
0.63,0.64,3,180,3,0,0,0,False,True,False,False,False,False,False,False,False,True,False,0.39690000000000003,180,0,3,0,3,0
0.71,0.72,3,271,2,0,0,0,False,False,False,False,False,False,False,True,False,True,False,0.5041,271,0,2,0,3,0
0.71,0.68,5,226,3,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.5041,226,0,3,0,5,0
0.95,0.62,4,150,2,0,0,0,False,False,False,True,False,False,False,False,False,True,False,0.9025,150,0,2,0,4,0
0.51,0.86,4,260,3,1,0,0,False,False,False,False,True,False,False,False,False,True,False,0.2601,260,0,3,0,4,0
0.77,0.91,4,161,3,0,0,0,False,False,False,False,True,False,False,False,False,True,False,0.5929,161,0,3,0,4,0
0.48,0.51,3,136,3,0,0,0,False,False,False,False,True,False,False,False,False,True,False,0.2304,136,0,3,0,3,0
0.93,0.91,2,238,2,1,0,0,False,False,False,False,False,False,True,False,False,True,False,0.8649000000000001,238,0,2,0,2,0
0.83,0.86,4,98,4,0,0,0,False,False,False,False,False,False,True,False,False,True,False,0.6889,98,0,4,0,4,0
0.61,0.73,5,156,4,0,0,0,False,False,False,False,False,False,True,False,False,True,False,0.3721,156,0,4,0,5,0
0.97,0.89,4,248,2,0,0,0,False,False,False,False,False,False,True,False,False,True,False,0.9409,248,0,2,0,4,0
0.5,0.81,3,170,2,0,0,0,False,False,False,False,False,False,True,False,False,True,False,0.25,170,0,2,0,3,0
0.84,0.54,3,245,3,0,0,0,False,False,False,False,False,False,True,False,False,True,False,0.7055999999999999,245,0,3,0,3,0
0.58,0.38,4,203,5,0,0,0,False,False,False,False,False,False,True,False,False,True,False,0.3364,203,0,5,0,4,0
0.59,0.72,3,182,3,0,0,0,False,False,False,False,False,False,True,False,False,False,True,0.34809999999999997,0,182,0,3,0,3
0.77,0.83,3,175,3,0,0,1,False,False,False,False,False,False,True,False,False,False,True,0.5929,0,175,0,3,0,3
0.78,0.4,4,145,5,1,0,1,False,False,False,False,False,False,True,False,False,False,True,0.6084,0,145,0,5,0,4
0.6,0.96,4,220,3,1,0,1,False,False,False,False,False,False,True,False,False,False,True,0.36,0,220,0,3,0,4
0.53,0.77,4,259,2,1,0,1,False,False,False,False,False,False,True,False,False,False,True,0.28090000000000004,0,259,0,2,0,4
0.73,0.69,3,228,2,0,0,1,False,False,False,False,False,False,True,False,False,False,True,0.5328999999999999,0,228,0,2,0,3
0.76,0.94,3,189,3,0,0,0,False,False,False,False,False,False,True,False,False,False,True,0.5776,0,189,0,3,0,3
0.12,0.61,6,257,3,0,0,0,False,False,False,False,False,False,True,False,False,False,True,0.0144,0,257,0,3,0,6
0.2,0.98,3,180,6,0,0,0,False,False,False,False,False,False,True,False,False,False,True,0.04000000000000001,0,180,0,6,0,3
0.5,0.77,4,180,3,0,0,0,False,False,False,False,False,False,True,False,False,False,True,0.25,0,180,0,3,0,4
0.79,0.65,5,215,2,1,0,0,False,False,False,False,False,False,True,False,False,False,True,0.6241000000000001,0,215,0,2,0,5
0.96,0.68,3,132,2,0,0,0,False,False,False,False,False,False,True,False,False,False,True,0.9216,0,132,0,2,0,3
0.26,0.69,5,213,2,0,0,0,False,True,False,False,False,False,False,False,False,False,False,0.06760000000000001,0,0,0,0,0,0
0.8,0.72,4,173,3,0,0,0,False,True,False,False,False,False,False,False,False,True,False,0.6400000000000001,173,0,3,0,4,0
0.43,0.71,3,186,2,0,0,0,False,True,False,False,False,False,False,False,False,False,True,0.18489999999999998,0,186,0,2,0,3
0.87,0.71,4,157,2,0,0,0,False,False,True,False,False,False,False,False,False,False,True,0.7569,0,157,0,2,0,4
0.63,0.75,4,175,4,0,0,0,False,False,True,False,False,False,False,False,False,False,True,0.39690000000000003,0,175,0,4,0,4
0.58,0.48,3,135,3,1,0,0,False,False,True,False,False,False,False,False,False,False,True,0.3364,0,135,0,3,0,3
0.2,0.42,4,256,5,0,0,0,False,False,True,False,False,False,False,False,False,True,False,0.04000000000000001,256,0,5,0,4,0
0.62,0.71,4,268,3,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.3844,268,0,3,0,4,0
0.91,0.94,5,159,3,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.8281000000000001,159,0,3,0,5,0
0.66,0.91,3,191,4,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.43560000000000004,191,0,4,0,3,0
0.53,0.81,3,275,2,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.28090000000000004,275,0,2,0,3,0
0.52,0.98,5,217,2,1,0,0,False,False,False,False,False,False,False,False,True,True,False,0.27040000000000003,217,0,2,0,5,0
1.0,0.88,6,201,4,0,0,0,False,False,False,False,False,False,False,False,True,True,False,1.0,201,0,4,0,6,0
0.73,0.67,4,205,3,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.5328999999999999,205,0,3,0,4,0
0.65,0.67,3,240,2,1,0,0,False,False,False,False,False,False,False,False,True,True,False,0.42250000000000004,240,0,2,0,3,0
0.5,0.95,5,137,3,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.25,137,0,3,0,5,0
0.94,0.59,4,241,2,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.8835999999999999,241,0,2,0,4,0
0.48,0.86,5,198,4,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.2304,198,0,4,0,5,0
0.67,0.87,5,254,2,0,0,0,False,False,False,False,False,False,False,True,False,True,False,0.4489000000000001,254,0,2,0,5,0
0.73,0.94,4,262,3,0,0,0,False,False,False,False,False,False,False,True,False,True,False,0.5328999999999999,262,0,3,0,4,0
0.63,0.71,4,244,2,0,0,0,False,False,False,False,False,False,False,True,False,True,False,0.39690000000000003,244,0,2,0,4,0
0.84,0.84,4,266,3,0,0,0,False,False,False,False,False,False,False,True,False,True,False,0.7055999999999999,266,0,3,0,4,0
0.2,0.94,6,191,5,0,0,0,False,False,False,False,False,False,False,True,False,True,False,0.04000000000000001,191,0,5,0,6,0
0.76,0.57,3,148,3,1,0,0,False,False,False,False,False,False,False,True,False,True,False,0.5776,148,0,3,0,3,0
0.55,0.54,3,233,2,0,0,0,False,False,False,False,False,False,False,True,False,True,False,0.30250000000000005,233,0,2,0,3,0
0.8,0.55,4,178,2,1,0,0,False,False,False,False,False,False,False,True,False,True,False,0.6400000000000001,178,0,2,0,4,0
0.64,0.91,3,165,3,1,0,0,False,False,False,False,False,False,False,True,False,True,False,0.4096,165,0,3,0,3,0
0.59,0.97,5,179,6,0,0,0,False,False,False,False,False,False,False,True,False,False,True,0.34809999999999997,0,179,0,6,0,5
0.92,0.98,3,149,3,0,0,0,False,False,False,False,False,False,False,True,False,False,True,0.8464,0,149,0,3,0,3
0.75,0.76,3,269,2,1,0,0,False,False,False,False,False,False,False,False,True,False,True,0.5625,0,269,0,2,0,3
0.69,0.74,5,227,2,0,0,0,False,False,False,False,False,False,False,False,True,False,True,0.4760999999999999,0,227,0,2,0,5
0.82,0.93,3,247,3,0,0,0,False,False,False,False,False,False,False,False,True,False,True,0.6723999999999999,0,247,0,3,0,3
0.88,0.85,3,220,3,0,0,0,False,False,False,True,False,False,False,False,False,False,True,0.7744,0,220,0,3,0,3
0.89,0.91,3,233,2,0,0,0,False,False,False,False,False,False,False,False,False,False,True,0.7921,0,233,0,2,0,3
1.0,0.79,5,171,5,0,0,0,False,False,False,False,False,False,False,False,False,False,True,1.0,0,171,0,5,0,5
0.66,0.91,4,234,2,1,0,0,False,False,False,False,False,False,False,False,False,False,True,0.43560000000000004,0,234,0,2,0,4
0.76,0.92,3,176,2,0,0,0,False,False,False,False,False,False,False,False,False,False,True,0.5776,0,176,0,2,0,3
0.8,0.62,5,190,4,1,0,0,False,False,False,False,False,False,False,False,False,False,True,0.6400000000000001,0,190,0,4,0,5
0.58,0.86,4,168,2,0,0,0,False,False,False,False,False,True,False,False,False,False,True,0.3364,0,168,0,2,0,4
0.73,0.93,3,205,3,0,0,0,False,False,False,False,False,True,False,False,False,False,False,0.5328999999999999,0,0,0,0,0,0
1.0,0.73,5,189,3,1,0,0,False,False,False,False,False,True,False,False,False,True,False,1.0,189,0,3,0,5,0
0.18,0.9,4,282,4,0,0,0,False,False,False,False,False,True,False,False,False,False,True,0.0324,0,282,0,4,0,4
0.47,0.46,2,152,2,0,0,0,False,False,False,False,False,False,False,False,False,False,True,0.22089999999999999,0,152,0,2,0,2
0.92,0.64,4,217,4,0,0,0,True,False,False,False,False,False,False,False,False,False,True,0.8464,0,217,0,4,0,4
0.51,0.5,4,130,3,0,0,0,True,False,False,False,False,False,False,False,False,False,True,0.2601,0,130,0,3,0,4
0.81,0.62,4,153,4,0,0,0,True,False,False,False,False,False,False,False,False,True,False,0.6561000000000001,153,0,4,0,4,0
0.52,0.57,3,270,3,0,0,0,True,False,False,False,False,False,False,False,False,True,False,0.27040000000000003,270,0,3,0,3,0
0.95,0.96,3,220,3,0,0,0,True,False,False,False,False,False,False,False,False,True,False,0.9025,220,0,3,0,3,0
0.93,0.64,4,253,3,0,0,0,True,False,False,False,False,False,False,False,False,True,False,0.8649000000000001,253,0,3,0,4,0
0.98,0.67,4,209,6,0,0,0,False,False,False,False,True,False,False,False,False,True,False,0.9603999999999999,209,0,6,0,4,0
0.79,0.79,4,231,2,0,0,0,False,False,False,False,False,False,True,False,False,True,False,0.6241000000000001,231,0,2,0,4,0
0.99,0.73,4,240,4,0,0,0,False,True,False,False,False,False,False,False,False,True,False,0.9801,240,0,4,0,4,0
0.64,0.9,5,266,3,0,0,0,False,False,False,False,False,False,False,True,False,True,False,0.4096,266,0,3,0,5,0
0.54,0.44,3,153,2,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.2916,153,0,2,0,3,0
0.79,0.59,4,187,2,0,0,0,False,False,False,True,False,False,False,False,False,True,False,0.6241000000000001,187,0,2,0,4,0
0.55,0.98,4,185,2,1,0,0,False,False,False,False,True,False,False,False,False,True,False,0.30250000000000005,185,0,2,0,4,0
0.18,0.81,4,147,4,0,0,0,False,False,False,False,True,False,False,False,False,True,False,0.0324,147,0,4,0,4,0
0.56,0.81,4,188,3,1,0,0,False,False,False,False,True,False,False,False,False,True,False,0.31360000000000005,188,0,3,0,4,0
0.92,0.67,2,252,2,0,0,0,False,False,False,False,False,False,True,False,False,True,False,0.8464,252,0,2,0,2,0
0.99,0.75,4,163,2,0,0,0,False,False,False,False,False,False,True,False,False,True,False,0.9801,163,0,2,0,4,0
0.77,0.85,4,189,2,0,0,0,False,False,False,False,False,False,True,False,False,True,False,0.5929,189,0,2,0,4,0
0.49,0.52,3,156,2,0,0,0,False,False,False,False,False,False,True,False,False,True,False,0.24009999999999998,156,0,2,0,3,0
0.98,0.58,3,183,3,0,0,0,False,False,False,False,False,False,True,False,False,True,False,0.9603999999999999,183,0,3,0,3,0
0.18,0.54,6,209,5,1,0,0,False,False,False,False,False,False,True,False,False,True,False,0.0324,209,0,5,0,6,0
0.8,0.82,4,271,4,0,0,0,False,False,False,False,False,False,True,False,False,True,False,0.6400000000000001,271,0,4,0,4,0
0.81,0.77,5,251,2,0,0,0,False,False,False,False,False,False,True,False,False,True,False,0.6561000000000001,251,0,2,0,5,0
0.13,0.61,5,198,5,0,0,0,False,False,False,False,False,False,True,False,False,False,True,0.016900000000000002,0,198,0,5,0,5
0.58,0.97,3,274,4,1,0,1,False,False,False,False,False,False,True,False,False,False,True,0.3364,0,274,0,4,0,3
0.75,0.63,4,209,3,0,0,1,False,False,False,False,False,False,True,False,False,False,True,0.5625,0,209,0,3,0,4
0.8,0.94,4,271,4,0,0,1,False,False,False,False,False,False,True,False,False,False,True,0.6400000000000001,0,271,0,4,0,4
0.78,0.6,4,143,2,0,0,1,False,False,False,False,False,False,True,False,False,False,True,0.6084,0,143,0,2,0,4
0.92,0.6,5,236,3,1,0,1,False,False,False,False,False,False,True,False,False,False,True,0.8464,0,236,0,3,0,5
0.85,0.98,5,222,3,0,0,1,False,False,False,False,False,False,True,False,False,False,True,0.7224999999999999,0,222,0,3,0,5
0.52,0.63,3,233,3,0,0,1,False,False,False,False,False,False,True,False,False,False,True,0.27040000000000003,0,233,0,3,0,3
0.95,0.84,3,270,3,1,0,1,False,False,False,False,False,False,True,False,False,False,True,0.9025,0,270,0,3,0,3
0.81,0.92,5,258,3,0,0,1,False,False,False,False,False,False,True,False,False,False,True,0.6561000000000001,0,258,0,3,0,5
0.16,0.82,6,202,4,1,0,1,False,False,False,False,False,False,True,False,False,False,True,0.0256,0,202,0,4,0,6
0.91,0.74,3,150,2,0,0,0,False,True,False,False,False,False,False,False,False,False,True,0.8281000000000001,0,150,0,2,0,3
0.62,0.51,4,193,3,0,0,0,False,True,False,False,False,False,False,False,False,False,False,0.3844,0,0,0,0,0,0
0.24,0.42,5,210,5,0,0,0,False,True,False,False,False,False,False,False,False,True,False,0.0576,210,0,5,0,5,0
0.88,0.51,3,208,3,0,0,0,False,False,True,False,False,False,False,False,False,False,True,0.7744,0,208,0,3,0,3
0.94,0.73,3,196,3,0,0,0,False,False,True,False,False,False,False,False,False,False,True,0.8835999999999999,0,196,0,3,0,3
0.76,0.79,5,187,4,0,0,0,False,False,True,False,False,False,False,False,False,False,True,0.5776,0,187,0,4,0,5
0.49,0.67,3,140,2,0,0,0,False,False,True,False,False,False,False,False,False,False,True,0.24009999999999998,0,140,0,2,0,3
0.93,0.9,4,256,4,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.8649000000000001,256,0,4,0,4,0
0.92,0.66,4,113,3,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.8464,113,0,3,0,4,0
0.19,0.94,4,196,5,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.0361,196,0,5,0,4,0
0.66,0.76,3,170,3,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.43560000000000004,170,0,3,0,3,0
0.16,0.94,4,261,6,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.0256,261,0,6,0,4,0
0.83,0.99,5,132,3,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.6889,132,0,3,0,5,0
0.69,0.53,3,153,3,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.4760999999999999,153,0,3,0,3,0
0.82,0.53,3,147,3,1,0,0,False,False,False,False,False,False,False,False,True,True,False,0.6723999999999999,147,0,3,0,3,0
0.88,0.72,5,244,2,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.7744,244,0,2,0,5,0
0.31,0.42,4,108,4,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.0961,108,0,4,0,4,0
0.83,0.49,4,218,2,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.6889,218,0,2,0,4,0
0.94,0.52,5,133,3,0,0,0,False,False,False,False,False,False,False,True,False,True,False,0.8835999999999999,133,0,3,0,5,0
0.65,0.79,5,233,3,0,0,0,False,False,False,False,False,False,False,True,False,True,False,0.42250000000000004,233,0,3,0,5,0
0.6,0.6,4,147,3,0,0,0,False,False,False,False,False,False,False,True,False,True,False,0.36,147,0,3,0,4,0
0.52,0.43,3,176,3,0,0,0,False,False,False,False,False,False,False,True,False,True,False,0.27040000000000003,176,0,3,0,3,0
0.66,0.89,4,169,4,0,0,0,False,False,False,False,False,False,False,True,False,True,False,0.43560000000000004,169,0,4,0,4,0
0.87,0.87,4,144,3,0,0,0,False,False,False,False,False,False,False,True,False,True,False,0.7569,144,0,3,0,4,0
0.2,0.99,5,151,3,1,0,0,False,False,False,False,False,False,False,True,False,True,False,0.04000000000000001,151,0,3,0,5,0
0.63,0.91,4,252,3,1,0,0,False,False,False,False,False,False,False,True,False,False,True,0.39690000000000003,0,252,0,3,0,4
0.69,0.98,4,180,3,0,0,0,False,False,False,False,False,False,False,True,False,False,True,0.4760999999999999,0,180,0,3,0,4
0.48,0.61,3,251,3,0,0,0,False,False,False,False,False,False,False,True,False,False,True,0.2304,0,251,0,3,0,3
0.8,0.8,4,263,4,0,0,0,False,False,False,False,False,False,False,True,False,False,True,0.6400000000000001,0,263,0,4,0,4
0.89,0.74,5,260,6,0,0,0,False,False,False,False,False,False,False,False,True,False,True,0.7921,0,260,0,6,0,5
0.67,0.63,3,227,3,0,0,0,False,False,False,False,False,False,False,False,True,False,True,0.4489000000000001,0,227,0,3,0,3
0.37,0.86,6,260,3,0,0,0,False,False,False,False,False,False,False,False,True,False,True,0.1369,0,260,0,3,0,6
0.93,0.61,5,158,3,0,0,0,False,False,False,True,False,False,False,False,False,False,True,0.8649000000000001,0,158,0,3,0,5
0.69,0.52,3,186,3,0,0,0,False,False,False,False,False,False,False,False,False,False,True,0.4760999999999999,0,186,0,3,0,3
0.16,0.61,4,171,6,0,0,0,False,False,False,False,False,False,False,False,False,False,True,0.0256,0,171,0,6,0,4
0.81,0.55,3,199,2,1,0,0,False,False,False,False,False,False,False,False,False,False,True,0.6561000000000001,0,199,0,2,0,3
0.97,0.63,5,258,2,0,0,0,False,False,False,False,False,False,False,False,False,False,True,0.9409,0,258,0,2,0,5
0.77,0.59,4,273,2,0,0,0,False,False,False,False,False,False,False,False,False,False,False,0.5929,0,0,0,0,0,0
0.75,0.78,2,259,3,0,0,0,False,False,False,False,False,True,False,False,False,True,False,0.5625,259,0,3,0,2,0
0.88,0.82,3,265,3,0,0,0,False,False,False,False,False,True,False,False,False,False,True,0.7744,0,265,0,3,0,3
0.43,0.51,5,168,4,0,0,0,False,False,False,False,False,True,False,False,False,False,True,0.18489999999999998,0,168,0,4,0,5
0.99,0.99,4,163,4,0,0,0,False,False,False,False,False,True,False,False,False,False,True,0.9801,0,163,0,4,0,4
0.59,0.65,5,265,3,0,0,0,False,False,False,False,False,False,False,False,False,False,True,0.34809999999999997,0,265,0,3,0,5
0.89,0.71,4,190,3,0,0,0,True,False,False,False,False,False,False,False,False,True,False,0.7921,190,0,3,0,4,0
0.54,0.73,3,157,3,0,0,0,True,False,False,False,False,False,False,False,False,True,False,0.2916,157,0,3,0,3,0
0.32,0.86,4,266,4,0,0,0,True,False,False,False,False,False,False,False,False,True,False,0.1024,266,0,4,0,4,0
0.17,0.55,6,240,6,0,0,0,True,False,False,False,False,False,False,False,False,True,False,0.028900000000000006,240,0,6,0,6,0
0.78,0.55,3,143,3,0,0,0,True,False,False,False,False,False,False,False,False,True,False,0.6084,143,0,3,0,3,0
0.73,0.68,3,121,5,0,0,0,True,False,False,False,False,False,False,False,False,True,False,0.5328999999999999,121,0,5,0,3,0
0.65,0.76,2,170,5,0,0,0,False,False,False,False,False,False,False,False,False,True,False,0.42250000000000004,170,0,5,0,2,0
0.8,0.71,4,161,4,0,0,0,False,False,False,False,False,False,False,False,False,True,False,0.6400000000000001,161,0,4,0,4,0
0.61,0.86,3,239,3,0,0,0,False,False,False,False,False,False,False,False,False,True,False,0.3721,239,0,3,0,3,0
0.67,0.49,3,224,3,0,0,0,False,False,False,False,False,False,False,False,False,True,False,0.4489000000000001,224,0,3,0,3,0
0.63,0.57,3,242,3,0,0,0,False,False,False,False,False,True,False,False,False,True,False,0.39690000000000003,242,0,3,0,3,0
0.51,0.58,4,140,2,1,0,0,False,False,False,False,False,True,False,False,False,True,False,0.2601,140,0,2,0,4,0
0.82,0.59,5,170,3,0,0,0,False,False,False,False,False,True,False,False,False,True,False,0.6723999999999999,170,0,3,0,5,0
0.79,0.67,5,156,2,0,0,0,False,False,False,False,False,True,False,False,False,True,False,0.6241000000000001,156,0,2,0,5,0
0.49,0.6,2,113,5,0,0,0,False,False,False,False,False,False,False,False,False,True,False,0.24009999999999998,113,0,5,0,2,0
0.7,0.59,3,138,3,0,0,0,True,False,False,False,False,False,False,False,False,True,False,0.48999999999999994,138,0,3,0,3,0
0.13,0.5,3,137,5,0,0,0,True,False,False,False,False,False,False,False,False,True,False,0.016900000000000002,137,0,5,0,3,0
0.83,0.52,5,217,3,0,0,0,True,False,False,False,False,False,False,False,False,True,False,0.6889,217,0,3,0,5,0
